time,open,high,low,close,Volume
1717156800,1.27144,1.275065,1.270755,1.27467,NaN
1717160400,1.27467,1.276075,1.274155,1.27575,NaN
1717164000,1.27575,1.276625,1.273105,1.27311,NaN
1717167600,1.27311,1.274065,1.271755,1.27347,NaN
1717171200,1.27347,1.27368,1.272115,1.27298,NaN
1717174800,1.27298,1.273485,1.27245,1.27274,NaN
1717178400,1.27274,1.27331,1.27264,1.27308,NaN
1717182000,1.27308,1.27468,1.27293,1.274445,NaN
1717185600,1.274445,1.27458,1.274125,1.2742,NaN
1717362000,1.2742,1.2742,1.27377,1.274005,NaN
1717365600,1.274005,1.27456,1.27372,1.27434,NaN
1717369200,1.27434,1.27457,1.27421,1.27444,NaN
1717372800,1.27444,1.27558,1.27424,1.275375,NaN
1717376400,1.275375,1.27561,1.274885,1.275055,NaN
1717380000,1.275055,1.27514,1.27458,1.27461,NaN
1717383600,1.27461,1.27489,1.2738,1.27395,NaN
1717387200,1.27395,1.27454,1.273905,1.27434,NaN
1717390800,1.27434,1.274375,1.27357,1.27373,NaN
1717394400,1.27373,1.27404,1.273115,1.27342,NaN
1717398000,1.27342,1.27402,1.271355,1.271435,NaN
1717401600,1.271435,1.27188,1.27042,1.27047,NaN
1717405200,1.27047,1.27091,1.26942,1.270465,NaN
1717408800,1.270465,1.27186,1.269885,1.27133,NaN
1717412400,1.27133,1.273325,1.27132,1.27288,NaN
1717416000,1.27288,1.273605,1.272665,1.27312,NaN
1717419600,1.27312,1.27433,1.27301,1.274195,NaN
1717423200,1.274195,1.278475,1.274195,1.27718,NaN
1717426800,1.27718,1.279445,1.277145,1.2793,NaN
1717430400,1.2793,1.279375,1.277745,1.27792,NaN
1717434000,1.27792,1.27878,1.277555,1.278715,NaN
1717437600,1.278715,1.27978,1.27843,1.279735,NaN
1717441200,1.279735,1.280085,1.279675,1.280035,NaN
1717444800,1.280035,1.280825,1.280025,1.280765,NaN
1717448400,1.280765,1.280765,1.280065,1.28058,NaN
1717452000,1.28058,1.281265,1.280565,1.28101,NaN
1717455600,1.28101,1.28119,1.28093,1.28098,NaN
1717459200,1.28098,1.28175,1.28098,1.28121,NaN
1717462800,1.28121,1.281275,1.2805,1.28061,NaN
1717466400,1.28061,1.280935,1.280395,1.28085,NaN
1717470000,1.28085,1.28114,1.28075,1.28098,NaN
1717473600,1.28098,1.281275,1.28086,1.280975,NaN
1717477200,1.280975,1.28127,1.28011,1.28013,NaN
1717480800,1.28013,1.280385,1.279445,1.27995,NaN
1717484400,1.27995,1.280225,1.278635,1.27911,NaN
1717488000,1.27911,1.279255,1.277365,1.277665,NaN
1717491600,1.277665,1.277875,1.27589,1.27637,NaN
1717495200,1.27637,1.27637,1.274305,1.27555,NaN
1717498800,1.27555,1.276295,1.274585,1.276105,NaN
1717502400,1.276105,1.27689,1.27582,1.276495,NaN
1717506000,1.276495,1.277595,1.275895,1.276765,NaN
1717509600,1.276765,1.278675,1.276035,1.277965,NaN
1717513200,1.277965,1.27897,1.27783,1.278275,NaN
1717516800,1.278275,1.279195,1.278205,1.278665,NaN
